postcode,SUBZONE_C,PLN_AREA_C
380102,NTSZ02,NT
387725,NTSZ02,NT
370086,NTSZ02,NT
370087,NTSZ02,NT
370051,NTSZ02,NT
370088,NTSZ02,NT
370090,NTSZ02,NT
371052,NTSZ02,NT
371079,NTSZ02,NT
370094,NTSZ02,NT
370055,NTSZ02,NT
370072,NTSZ02,NT
371066,NTSZ02,NT
349318,NTSZ02,NT
369843,NTSZ02,NT
369712,NTSZ02,NT
369835,NTSZ02,NT
369913,NTSZ02,NT
369903,NTSZ02,NT
369471,NTSZ02,NT
369824,NTSZ02,NT
369761,NTSZ02,NT
370014,NTSZ02,NT
368888,NTSZ02,NT
370013,NTSZ02,NT
370012,NTSZ02,NT
368587,NTSZ02,NT
368394,NTSZ02,NT
368386,NTSZ02,NT
369029,NTSZ02,NT
369297,NTSZ02,NT
369392,NTSZ02,NT
369390,NTSZ02,NT
369389,NTSZ02,NT
369273,NTSZ02,NT
370077,NTSZ02,NT
379497,NTSZ02,NT
369268,NTSZ02,NT
369252,NTSZ02,NT
370031,NTSZ02,NT
371027,NTSZ02,NT
368932,NTSZ02,NT
368202,NTSZ02,NT
368204,NTSZ02,NT
368848,NTSZ02,NT
368213,NTSZ02,NT
368215,NTSZ02,NT
369240,NTSZ02,NT
360083,NTSZ02,NT
361082,NTSZ02,NT
360081,NTSZ02,NT
368238,NTSZ02,NT
370064,NTSZ02,NT
370080,NTSZ02,NT
370065,NTSZ02,NT
379499,NTSZ02,NT
371028,NTSZ02,NT
409037,NTSZ02,NT
389841,NTSZ02,NT
368938,NTSZ02,NT
379480,NTSZ02,NT
409010,NTSZ02,NT
409036,NTSZ02,NT
371064,NTSZ02,NT
387715,NTSZ02,NT
369895,NTSZ02,NT
387626,NTSZ02,NT
387640,NTSZ02,NT
369473,NTSZ02,NT
369497,NTSZ02,NT
387630,NTSZ02,NT
387629,NTSZ02,NT
369026,NTSZ02,NT
369028,NTSZ02,NT
409022,NTSZ02,NT
379496,NTSZ02,NT
381120,NTSZ02,NT
381122,NTSZ02,NT
381123,NTSZ02,NT
381124,NTSZ02,NT
380125,NTSZ02,NT
380126,NTSZ02,NT
387724,NTSZ02,NT
370019,NTSZ02,NT
370020,NTSZ02,NT
370021,NTSZ02,NT
370022,NTSZ02,NT
370023,NTSZ02,NT
370024,NTSZ02,NT
370027,NTSZ02,NT
370028,NTSZ02,NT
370029,NTSZ02,NT
370030,NTSZ02,NT
370032,NTSZ02,NT
370033,NTSZ02,NT
370034,NTSZ02,NT
370038,NTSZ02,NT
370039,NTSZ02,NT
370040,NTSZ02,NT
370041,NTSZ02,NT
370042,NTSZ02,NT
370043,NTSZ02,NT
370044,NTSZ02,NT
370045,NTSZ02,NT
370046,NTSZ02,NT
370047,NTSZ02,NT
370048,NTSZ02,NT
370049,NTSZ02,NT
370050,NTSZ02,NT
370052,NTSZ02,NT
370053,NTSZ02,NT
370056,NTSZ02,NT
370057,NTSZ02,NT
370058,NTSZ02,NT
370059,NTSZ02,NT
370060,NTSZ02,NT
370061,NTSZ02,NT
370062,NTSZ02,NT
370063,NTSZ02,NT
370066,NTSZ02,NT
370067,NTSZ02,NT
370068,NTSZ02,NT
370069,NTSZ02,NT
370070,NTSZ02,NT
370071,NTSZ02,NT
370092,NTSZ02,NT
371092,NTSZ02,NT
370093,NTSZ02,NT
387720,NTSZ02,NT
349317,NTSZ02,NT
347893,NTSZ02,NT
368114,NTSZ02,NT
368115,NTSZ02,NT
369749,NTSZ02,NT
369748,NTSZ02,NT
368116,NTSZ02,NT
368117,NTSZ02,NT
369751,NTSZ02,NT
368118,NTSZ02,NT
369756,NTSZ02,NT
368119,NTSZ02,NT
369847,NTSZ02,NT
368120,NTSZ02,NT
369766,NTSZ02,NT
368121,NTSZ02,NT
369910,NTSZ02,NT
369912,NTSZ02,NT
369767,NTSZ02,NT
368122,NTSZ02,NT
369768,NTSZ02,NT
389839,NTSZ02,NT
369708,NTSZ02,NT
369906,NTSZ02,NT
369908,NTSZ02,NT
369707,NTSZ02,NT
368124,NTSZ02,NT
368123,NTSZ02,NT
369869,NTSZ02,NT
369870,NTSZ02,NT
368126,NTSZ02,NT
369916,NTSZ02,NT
369917,NTSZ02,NT
369769,NTSZ02,NT
369905,NTSZ02,NT
369867,NTSZ02,NT
368127,NTSZ02,NT
369771,NTSZ02,NT
389830,NTSZ02,NT
369866,NTSZ02,NT
369841,NTSZ02,NT
368128,NTSZ02,NT
369865,NTSZ02,NT
369772,NTSZ02,NT
369899,NTSZ02,NT
369901,NTSZ02,NT
369773,NTSZ02,NT
369495,NTSZ02,NT
369496,NTSZ02,NT
368130,NTSZ02,NT
349023,NTSZ02,NT
369863,NTSZ02,NT
369864,NTSZ02,NT
369911,NTSZ02,NT
368131,NTSZ02,NT
349026,NTSZ02,NT
369775,NTSZ02,NT
369909,NTSZ02,NT
349030,NTSZ02,NT
369862,NTSZ02,NT
369861,NTSZ02,NT
369831,NTSZ02,NT
349035,NTSZ02,NT
369833,NTSZ02,NT
379481,NTSZ02,NT
369860,NTSZ02,NT
369859,NTSZ02,NT
368132,NTSZ02,NT
369776,NTSZ02,NT
369857,NTSZ02,NT
368134,NTSZ02,NT
369827,NTSZ02,NT
369829,NTSZ02,NT
368135,NTSZ02,NT
387623,NTSZ02,NT
387622,NTSZ02,NT
369855,NTSZ02,NT
369898,NTSZ02,NT
368136,NTSZ02,NT
379300,NTSZ02,NT
379299,NTSZ02,NT
369894,NTSZ02,NT
369896,NTSZ02,NT
369823,NTSZ02,NT
369825,NTSZ02,NT
368137,NTSZ02,NT
379301,NTSZ02,NT
368138,NTSZ02,NT
387625,NTSZ02,NT
387624,NTSZ02,NT
369820,NTSZ02,NT
369822,NTSZ02,NT
369853,NTSZ02,NT
369851,NTSZ02,NT
379302,NTSZ02,NT
369816,NTSZ02,NT
369818,NTSZ02,NT
369812,NTSZ02,NT
369814,NTSZ02,NT
369782,NTSZ02,NT
369849,NTSZ02,NT
368141,NTSZ02,NT
369492,NTSZ02,NT
381121,NTSZ02,NT
368143,NTSZ02,NT
369784,NTSZ02,NT
387713,NTSZ02,NT
369487,NTSZ02,NT
369488,NTSZ02,NT
369842,NTSZ02,NT
379304,NTSZ02,NT
387721,NTSZ02,NT
379303,NTSZ02,NT
369836,NTSZ02,NT
379305,NTSZ02,NT
387627,NTSZ02,NT
369834,NTSZ02,NT
379306,NTSZ02,NT
368147,NTSZ02,NT
368145,NTSZ02,NT
387717,NTSZ02,NT
387716,NTSZ02,NT
369828,NTSZ02,NT
369482,NTSZ02,NT
369483,NTSZ02,NT
368149,NTSZ02,NT
369817,NTSZ02,NT
369819,NTSZ02,NT
369785,NTSZ02,NT
369813,NTSZ02,NT
369815,NTSZ02,NT
369811,NTSZ02,NT
369485,NTSZ02,NT
369475,NTSZ02,NT
369477,NTSZ02,NT
369832,NTSZ02,NT
369493,NTSZ02,NT
369494,NTSZ02,NT
368153,NTSZ02,NT
369490,NTSZ02,NT
369491,NTSZ02,NT
379309,NTSZ02,NT
379307,NTSZ02,NT
369465,NTSZ02,NT
369470,NTSZ02,NT
369472,NTSZ02,NT
369461,NTSZ02,NT
369480,NTSZ02,NT
369484,NTSZ02,NT
379310,NTSZ02,NT
369455,NTSZ02,NT
369457,NTSZ02,NT
369453,NTSZ02,NT
369451,NTSZ02,NT
369449,NTSZ02,NT
369447,NTSZ02,NT
369445,NTSZ02,NT
369440,NTSZ02,NT
379311,NTSZ02,NT
369434,NTSZ02,NT
369433,NTSZ02,NT
369432,NTSZ02,NT
369431,NTSZ02,NT
369428,NTSZ02,NT
369476,NTSZ02,NT
368171,NTSZ02,NT
368907,NTSZ02,NT
369474,NTSZ02,NT
369466,NTSZ02,NT
387633,NTSZ02,NT
387632,NTSZ02,NT
379312,NTSZ02,NT
369462,NTSZ02,NT
369464,NTSZ02,NT
368904,NTSZ02,NT
368903,NTSZ02,NT
368905,NTSZ02,NT
369458,NTSZ02,NT
369460,NTSZ02,NT
369446,NTSZ02,NT
369448,NTSZ02,NT
387634,NTSZ02,NT
369454,NTSZ02,NT
369456,NTSZ02,NT
369443,NTSZ02,NT
369444,NTSZ02,NT
369450,NTSZ02,NT
369441,NTSZ02,NT
369442,NTSZ02,NT
369437,NTSZ02,NT
369438,NTSZ02,NT
369498,NTSZ02,NT
369499,NTSZ02,NT
369435,NTSZ02,NT
368178,NTSZ02,NT
369429,NTSZ02,NT
369430,NTSZ02,NT
368180,NTSZ02,NT
368549,NTSZ02,NT
368548,NTSZ02,NT
368182,NTSZ02,NT
368898,NTSZ02,NT
368900,NTSZ02,NT
387635,NTSZ02,NT
368552,NTSZ02,NT
368393,NTSZ02,NT
368899,NTSZ02,NT
368550,NTSZ02,NT
368896,NTSZ02,NT
368555,NTSZ02,NT
368943,NTSZ02,NT
368190,NTSZ02,NT
368390,NTSZ02,NT
368392,NTSZ02,NT
368557,NTSZ02,NT
368892,NTSZ02,NT
368895,NTSZ02,NT
368191,NTSZ02,NT
368942,NTSZ02,NT
368391,NTSZ02,NT
368559,NTSZ02,NT
368192,NTSZ02,NT
369039,NTSZ02,NT
368558,NTSZ02,NT
369037,NTSZ02,NT
368941,NTSZ02,NT
368562,NTSZ02,NT
368387,NTSZ02,NT
368194,NTSZ02,NT
368193,NTSZ02,NT
368563,NTSZ02,NT
368937,NTSZ02,NT
368195,NTSZ02,NT
368565,NTSZ02,NT
369391,NTSZ02,NT
369393,NTSZ02,NT
368566,NTSZ02,NT
369399,NTSZ02,NT
368890,NTSZ02,NT
368196,NTSZ02,NT
369395,NTSZ02,NT
369397,NTSZ02,NT
369031,NTSZ02,NT
368889,NTSZ02,NT
368891,NTSZ02,NT
369387,NTSZ02,NT
369388,NTSZ02,NT
368567,NTSZ02,NT
368197,NTSZ02,NT
369384,NTSZ02,NT
369032,NTSZ02,NT
368935,NTSZ02,NT
368570,NTSZ02,NT
368199,NTSZ02,NT
387639,NTSZ02,NT
369372,NTSZ02,NT
368201,NTSZ02,NT
379498,NTSZ02,NT
369027,NTSZ02,NT
368945,NTSZ02,NT
368944,NTSZ02,NT
368574,NTSZ02,NT
368931,NTSZ02,NT
368568,NTSZ02,NT
368946,NTSZ02,NT
369404,NTSZ02,NT
369402,NTSZ02,NT
368947,NTSZ02,NT
369396,NTSZ02,NT
368578,NTSZ02,NT
369361,NTSZ02,NT
368206,NTSZ02,NT
368571,NTSZ02,NT
369386,NTSZ02,NT
369382,NTSZ02,NT
369377,NTSZ02,NT
369378,NTSZ02,NT
369371,NTSZ02,NT
369373,NTSZ02,NT
369368,NTSZ02,NT
368581,NTSZ02,NT
368207,NTSZ02,NT
368209,NTSZ02,NT
368844,NTSZ02,NT
369305,NTSZ02,NT
369307,NTSZ02,NT
368210,NTSZ02,NT
368846,NTSZ02,NT
369299,NTSZ02,NT
368211,NTSZ02,NT
368843,NTSZ02,NT
368842,NTSZ02,NT
369295,NTSZ02,NT
368847,NTSZ02,NT
368212,NTSZ02,NT
369267,NTSZ02,NT
369269,NTSZ02,NT
369277,NTSZ02,NT
369275,NTSZ02,NT
368585,NTSZ02,NT
369289,NTSZ02,NT
368214,NTSZ02,NT
369265,NTSZ02,NT
369263,NTSZ02,NT
369261,NTSZ02,NT
369253,NTSZ02,NT
369255,NTSZ02,NT
369244,NTSZ02,NT
369247,NTSZ02,NT
369239,NTSZ02,NT
369241,NTSZ02,NT
369235,NTSZ02,NT
369237,NTSZ02,NT
368849,NTSZ02,NT
369232,NTSZ02,NT
369233,NTSZ02,NT
368216,NTSZ02,NT
369230,NTSZ02,NT
368590,NTSZ02,NT
368589,NTSZ02,NT
368851,NTSZ02,NT
368217,NTSZ02,NT
368218,NTSZ02,NT
368591,NTSZ02,NT
368853,NTSZ02,NT
368219,NTSZ02,NT
369300,NTSZ02,NT
369302,NTSZ02,NT
368594,NTSZ02,NT
368592,NTSZ02,NT
368220,NTSZ02,NT
369310,NTSZ02,NT
369304,NTSZ02,NT
368855,NTSZ02,NT
368596,NTSZ02,NT
369296,NTSZ02,NT
368856,NTSZ02,NT
369292,NTSZ02,NT
369280,NTSZ02,NT
369286,NTSZ02,NT
368222,NTSZ02,NT
368221,NTSZ02,NT
369276,NTSZ02,NT
368598,NTSZ02,NT
369274,NTSZ02,NT
368223,NTSZ02,NT
369272,NTSZ02,NT
369251,NTSZ02,NT
369264,NTSZ02,NT
369282,NTSZ02,NT
369262,NTSZ02,NT
368224,NTSZ02,NT
369260,NTSZ02,NT
369258,NTSZ02,NT
369245,NTSZ02,NT
369246,NTSZ02,NT
369256,NTSZ02,NT
369242,NTSZ02,NT
369254,NTSZ02,NT
368857,NTSZ02,NT
368225,NTSZ02,NT
369243,NTSZ02,NT
369238,NTSZ02,NT
369236,NTSZ02,NT
368859,NTSZ02,NT
369234,NTSZ02,NT
368226,NTSZ02,NT
368227,NTSZ02,NT
368861,NTSZ02,NT
368228,NTSZ02,NT
368862,NTSZ02,NT
368229,NTSZ02,NT
368863,NTSZ02,NT
368230,NTSZ02,NT
368231,NTSZ02,NT
368864,NTSZ02,NT
368232,NTSZ02,NT
368233,NTSZ02,NT
370035,NTSZ02,NT
370036,NTSZ02,NT
370037,NTSZ02,NT
369400,NTSZ02,NT
368113,NTSZ02,NT
368236,NTSZ02,NT
368237,NTSZ02,NT
368174,NTSZ02,NT
368176,NTSZ02,NT
379483,NTSZ02,NT
379484,NTSZ02,NT
379485,NTSZ02,NT
379487,NTSZ02,NT
368203,NTSZ02,NT
379488,NTSZ02,NT
379489,NTSZ02,NT
379491,NTSZ02,NT
379492,NTSZ02,NT
409034,NTSZ02,NT
409035,NTSZ02,NT
379493,NTSZ02,NT
409033,NTSZ02,NT
379494,NTSZ02,NT
379495,NTSZ02,NT
409032,NTSZ02,NT
370054,NTSZ02,NT
368241,NTSZ02,NT
370078,NTSZ02,NT
370079,NTSZ02,NT
360082,NTSZ02,NT
370089,NTSZ02,NT
387718,NTSZ02,NT
379131,NTSZ02,NT
409029,NTSZ02,NT
387638,NTSZ02,NT
368174,NTSZ02,NT
368176,NTSZ02,NT
368178,NTSZ02,NT
368189,NTSZ02,NT
368193,NTSZ02,NT
369744,NTSZ02,NT
368936,NTSZ02,NT
368223,NTSZ02,NT
368233,NTSZ02,NT
360084,NTSZ02,NT
369736,NTSZ02,NT
387722,NTSZ02,NT
409031,NTSZ02,NT
387714,NTSZ02,NT
369902,NTSZ02,NT
409045,NTSZ02,NT
387621,NTSZ02,NT
409047,NTSZ02,NT
409046,NTSZ02,NT
409048,NTSZ02,NT
371065,NTSZ02,NT
361083,NTSZ02,NT
387719,NTSZ02,NT
378956,NTSZ02,NT
368547,NTSZ02,NT
370093,NTSZ02,NT
370053,NTSZ02,NT
387727,NTSZ02,NT
409044,NTSZ02,NT
409038,CLSZ09,CL
409019,CLSZ09,CL
409966,CLSZ09,CL
408725,CLSZ09,CL
408724,CLSZ09,CL
408939,CLSZ09,CL
408937,CLSZ09,CL
408558,CLSZ09,CL
408563,CLSZ09,CL
408572,CLSZ09,CL
408573,CLSZ09,CL
408574,CLSZ09,CL
408938,CLSZ09,CL
408936,CLSZ09,CL
408935,CLSZ09,CL
408934,CLSZ09,CL
408565,CLSZ09,CL
408566,CLSZ09,CL
408933,CLSZ09,CL
400342,CLSZ09,CL
400341,CLSZ09,CL
408705,CLSZ09,CL
408575,CLSZ09,CL
408576,CLSZ09,CL
408577,CLSZ09,CL
408578,CLSZ09,CL
408579,CLSZ09,CL
408703,CLSZ09,CL
408698,CLSZ09,CL
408827,CLSZ09,CL
408754,CLSZ09,CL
408580,CLSZ09,CL
408581,CLSZ09,CL
408582,CLSZ09,CL
408583,CLSZ09,CL
408584,CLSZ09,CL
408585,CLSZ09,CL
408586,CLSZ09,CL
408587,CLSZ09,CL
408662,CLSZ09,CL
408567,CLSZ09,CL
408588,CLSZ09,CL
408589,CLSZ09,CL
408590,CLSZ09,CL
408591,CLSZ09,CL
408568,CLSZ09,CL
408592,CLSZ09,CL
408593,CLSZ09,CL
408594,CLSZ09,CL
408570,CLSZ09,CL
408569,CLSZ09,CL
408562,CLSZ09,CL
408561,CLSZ09,CL
408595,CLSZ09,CL
408596,CLSZ09,CL
408597,CLSZ09,CL
408598,CLSZ09,CL
408599,CLSZ09,CL
408560,CLSZ09,CL
408571,CLSZ09,CL
408663,CLSZ09,CL
408863,CLSZ09,CL
408825,CLSZ09,CL
408557,CLSZ09,CL
408649,CLSZ09,CL
408805,CLSZ09,CL
400316,CLSZ09,CL
408610,CLSZ09,CL
408898,CLSZ09,CL
400326,CLSZ09,CL
400315,CLSZ09,CL
400311,CLSZ09,CL
408781,CLSZ09,CL
409012,CLSZ09,CL
409014,CLSZ09,CL
408612,CLSZ09,CL
409013,CLSZ09,CL
408770,CLSZ09,CL
408695,CLSZ09,CL
408723,CLSZ09,CL
408864,CLSZ09,CL
408619,CLSZ09,CL
408604,CLSZ09,CL
408618,CLSZ09,CL
408621,CLSZ09,CL
408620,CLSZ09,CL
400312,CLSZ09,CL
400313,CLSZ09,CL
400314,CLSZ09,CL
400317,CLSZ09,CL
400318,CLSZ09,CL
400319,CLSZ09,CL
400320,CLSZ09,CL
400322,CLSZ09,CL
400323,CLSZ09,CL
400324,CLSZ09,CL
400327,CLSZ09,CL
400328,CLSZ09,CL
400330,CLSZ09,CL
400331,CLSZ09,CL
400332,CLSZ09,CL
400333,CLSZ09,CL
400334,CLSZ09,CL
400335,CLSZ09,CL
400336,CLSZ09,CL
400337,CLSZ09,CL
400338,CLSZ09,CL
400339,CLSZ09,CL
400340,CLSZ09,CL
400343,CLSZ09,CL
400344,CLSZ09,CL
400345,CLSZ09,CL
400346,CLSZ09,CL
400347,CLSZ09,CL
400348,CLSZ09,CL
400349,CLSZ09,CL
400351,CLSZ09,CL
400352,CLSZ09,CL
408865,CLSZ09,CL
409535,CLSZ09,CL
409041,CLSZ09,CL
408616,CLSZ09,CL
539939,CLSZ09,CL
408860,CLSZ09,CL
408861,CLSZ09,CL
408700,CLSZ09,CL
408701,CLSZ09,CL
400301,CLSZ09,CL
408702,CLSZ09,CL
408704,CLSZ09,CL
408706,CLSZ09,CL
408707,CLSZ09,CL
408708,CLSZ09,CL
408709,CLSZ09,CL
408710,CLSZ09,CL
408711,CLSZ09,CL
408712,CLSZ09,CL
408713,CLSZ09,CL
400302,CLSZ09,CL
408896,CLSZ09,CL
408714,CLSZ09,CL
408897,CLSZ09,CL
408715,CLSZ09,CL
408716,CLSZ09,CL
408717,CLSZ09,CL
408652,CLSZ09,CL
408653,CLSZ09,CL
408654,CLSZ09,CL
408719,CLSZ09,CL
408655,CLSZ09,CL
408720,CLSZ09,CL
408657,CLSZ09,CL
408661,CLSZ09,CL
408658,CLSZ09,CL
408659,CLSZ09,CL
408660,CLSZ09,CL
400304,CLSZ09,CL
400305,CLSZ09,CL
400306,CLSZ09,CL
400325,CLSZ09,CL
400350,CLSZ09,CL
408651,CLSZ09,CL
409459,CLSZ09,CL
408857,CLSZ09,CL
409016,CLSZ09,CL
409017,CLSZ09,CL
409020,CLSZ09,CL
409011,CLSZ09,CL
409958,CLSZ09,CL
409957,CLSZ09,CL
409015,CLSZ09,CL
409962,CLSZ09,CL
409961,CLSZ09,CL
409959,CLSZ09,CL
408696,CLSZ09,CL
409009,CLSZ09,CL
534414,CLSZ09,CL
415937,CLSZ09,CL
408694,CLSZ09,CL
408554,CLSZ09,CL
408822,CLSZ09,CL
408722,CLSZ09,CL
408820,CLSZ09,CL
408762,CLSZ09,CL
408763,CLSZ09,CL
408761,CLSZ09,CL
408760,CLSZ09,CL
408818,CLSZ09,CL
408759,CLSZ09,CL
408758,CLSZ09,CL
408757,CLSZ09,CL
408756,CLSZ09,CL
408816,CLSZ09,CL
408755,CLSZ09,CL
408814,CLSZ09,CL
408815,CLSZ09,CL
408768,CLSZ09,CL
408769,CLSZ09,CL
408813,CLSZ09,CL
408767,CLSZ09,CL
408766,CLSZ09,CL
408812,CLSZ09,CL
408772,CLSZ09,CL
408771,CLSZ09,CL
408765,CLSZ09,CL
408764,CLSZ09,CL
408810,CLSZ09,CL
408776,CLSZ09,CL
408777,CLSZ09,CL
408808,CLSZ09,CL
408779,CLSZ09,CL
408780,CLSZ09,CL
408807,CLSZ09,CL
408783,CLSZ09,CL
408782,CLSZ09,CL
408806,CLSZ09,CL
408784,CLSZ09,CL
408786,CLSZ09,CL
408787,CLSZ09,CL
408803,CLSZ09,CL
408804,CLSZ09,CL
408789,CLSZ09,CL
408802,CLSZ09,CL
408790,CLSZ09,CL
408801,CLSZ09,CL
408791,CLSZ09,CL
408800,CLSZ09,CL
408792,CLSZ09,CL
408799,CLSZ09,CL
408798,CLSZ09,CL
408797,CLSZ09,CL
408795,CLSZ09,CL
408794,CLSZ09,CL
408793,CLSZ09,CL
408718,CLSZ09,CL
408656,CLSZ09,CL
408615,CLSZ09,CL
408650,CLSZ09,CL
408614,CLSZ09,CL
409458,CLSZ09,CL
408613,CLSZ09,CL
409457,CLSZ09,CL
408859,CLSZ09,CL
408609,CLSZ09,CL
408608,CLSZ09,CL
408622,CLSZ09,CL
408611,CLSZ09,CL
408827,CLSZ09,CL
408760,CLSZ09,CL
408932,CLSZ09,CL
417938,CLSZ09,CL
408665,CLSZ09,CL
409018,CLSZ09,CL
409960,CLSZ09,CL
408826,CLSZ09,CL
408556,CLSZ09,CL
408617,CLSZ09,CL
409963,CLSZ09,CL
408664,CLSZ09,CL
408605,CLSZ09,CL
408858,CLSZ09,CL
408699,CLSZ09,CL
408941,CLSZ09,CL
401319,CLSZ09,CL
408553,CLSZ09,CL
408940,CLSZ09,CL
408868,CLSZ09,CL
408942,CLSZ09,CL
408828,CLSZ09,CL
408543,CLSZ09,CL
408548,CLSZ09,CL
408538,CLSZ09,CL
408564,CLSZ09,CL
408830,CLSZ09,CL
408549,CLSZ09,CL
408544,CLSZ09,CL
400302,CLSZ09,CL
408831,CLSZ09,CL
408900,CLSZ09,CL
408901,CLSZ09,CL
408734,CLSZ09,CL
533972,CLSZ09,CL
408728,CLSZ09,CL
408733,CLSZ09,CL
408730,CLSZ09,CL
408727,CLSZ09,CL
408731,CLSZ09,CL
408732,CLSZ09,CL
408729,CLSZ09,CL
408832,CLSZ09,CL
408726,CLSZ09,CL
408559,CLSZ09,CL
409030,CLSZ09,CL
408866,CLSZ09,CL
408867,CLSZ09,CL
408623,CLSZ09,CL
408555,CLSZ09,CL
408829,CLSZ09,CL
388309,QTSZ09,QT
399273,QTSZ09,QT
399232,QTSZ09,QT
399221,QTSZ09,QT
399213,QTSZ09,QT
399710,QTSZ09,QT
397999,QTSZ09,QT
391012,QTSZ09,QT
390006,QTSZ09,QT
390004,QTSZ09,QT
390010,QTSZ09,QT
390012,QTSZ09,QT
390018,QTSZ09,QT
390016,QTSZ09,QT
390026,QTSZ09,QT
391032,QTSZ09,QT
393003,QTSZ09,QT
390013,QTSZ09,QT
391011,QTSZ09,QT
390014,QTSZ09,QT
392011,QTSZ09,QT
390032,QTSZ09,QT
392056,QTSZ09,QT
390020,QTSZ09,QT
390022,QTSZ09,QT
390024,QTSZ09,QT
390030,QTSZ09,QT
390041,QTSZ09,QT
390039,QTSZ09,QT
390051,QTSZ09,QT
390049,QTSZ09,QT
390060,QTSZ09,QT
391093,QTSZ09,QT
390062,QTSZ09,QT
389624,QTSZ09,QT
388511,QTSZ09,QT
380019,QTSZ09,QT
399182,QTSZ09,QT
387757,QTSZ09,QT
399108,QTSZ09,QT
387450,QTSZ09,QT
388571,QTSZ09,QT
388576,QTSZ09,QT
398944,QTSZ09,QT
398986,QTSZ09,QT
398887,QTSZ09,QT
398870,QTSZ09,QT
388575,QTSZ09,QT
388493,QTSZ09,QT
398753,QTSZ09,QT
398682,QTSZ09,QT
389805,QTSZ09,QT
388293,QTSZ09,QT
388568,QTSZ09,QT
388508,QTSZ09,QT
388512,QTSZ09,QT
387496,QTSZ09,QT
387500,QTSZ09,QT
380052,QTSZ09,QT
380061,QTSZ09,QT
380049,QTSZ09,QT
388380,QTSZ09,QT
388381,QTSZ09,QT
388402,QTSZ09,QT
380055,QTSZ09,QT
380056,QTSZ09,QT
399413,QTSZ09,QT
398589,QTSZ09,QT
388155,QTSZ09,QT
398436,QTSZ09,QT
399746,QTSZ09,QT
398371,QTSZ09,QT
398370,QTSZ09,QT
398355,QTSZ09,QT
398415,QTSZ09,QT
389466,QTSZ09,QT
388105,QTSZ09,QT
398347,QTSZ09,QT
389526,QTSZ09,QT
388241,QTSZ09,QT
388170,QTSZ09,QT
388310,QTSZ09,QT
389778,QTSZ09,QT
389779,QTSZ09,QT
388107,QTSZ09,QT
388112,QTSZ09,QT
388074,QTSZ09,QT
389780,QTSZ09,QT
388072,QTSZ09,QT
380121,QTSZ09,QT
381125,QTSZ09,QT
398305,QTSZ09,QT
398311,QTSZ09,QT
398307,QTSZ09,QT
398240,QTSZ09,QT
398231,QTSZ09,QT
398229,QTSZ09,QT
387972,QTSZ09,QT
398162,QTSZ09,QT
398157,QTSZ09,QT
398147,QTSZ09,QT
388029,QTSZ09,QT
388034,QTSZ09,QT
388039,QTSZ09,QT
387990,QTSZ09,QT
387601,QTSZ09,QT
387977,QTSZ09,QT
387941,QTSZ09,QT
387938,QTSZ09,QT
387943,QTSZ09,QT
380129,QTSZ09,QT
389685,QTSZ09,QT
389686,QTSZ09,QT
387865,QTSZ09,QT
387907,QTSZ09,QT
387907,QTSZ09,QT
389758,QTSZ09,QT
389757,QTSZ09,QT
389755,QTSZ09,QT
389756,QTSZ09,QT
389754,QTSZ09,QT
380106,QTSZ09,QT
380104,QTSZ09,QT
380103,QTSZ09,QT
380111,QTSZ09,QT
380100,QTSZ09,QT
380108,QTSZ09,QT
381098,QTSZ09,QT
380096,QTSZ09,QT
381097,QTSZ09,QT
380095,QTSZ09,QT
380115,QTSZ09,QT
389978,QTSZ09,QT
399849,QTSZ09,QT
389659,QTSZ09,QT
387843,QTSZ09,QT
409005,QTSZ09,QT
399881,QTSZ09,QT
399206,QTSZ09,QT
388701,QTSZ09,QT
388802,QTSZ09,QT
388452,QTSZ09,QT
399270,QTSZ09,QT
399272,QTSZ09,QT
388753,QTSZ09,QT
399226,QTSZ09,QT
388756,QTSZ09,QT
399087,QTSZ09,QT
399085,QTSZ09,QT
399091,QTSZ09,QT
399089,QTSZ09,QT
399084,QTSZ09,QT
389307,QTSZ09,QT
388649,QTSZ09,QT
398989,QTSZ09,QT
399051,QTSZ09,QT
388566,QTSZ09,QT
389318,QTSZ09,QT
389316,QTSZ09,QT
389320,QTSZ09,QT
389321,QTSZ09,QT
389322,QTSZ09,QT
388565,QTSZ09,QT
388567,QTSZ09,QT
388563,QTSZ09,QT
388561,QTSZ09,QT
399004,QTSZ09,QT
388541,QTSZ09,QT
388543,QTSZ09,QT
388545,QTSZ09,QT
388503,QTSZ09,QT
388504,QTSZ09,QT
388501,QTSZ09,QT
388502,QTSZ09,QT
389333,QTSZ09,QT
389331,QTSZ09,QT
389335,QTSZ09,QT
389337,QTSZ09,QT
389339,QTSZ09,QT
388510,QTSZ09,QT
389340,QTSZ09,QT
389341,QTSZ09,QT
389342,QTSZ09,QT
387781,QTSZ09,QT
388507,QTSZ09,QT
388506,QTSZ09,QT
387782,QTSZ09,QT
389343,QTSZ09,QT
387482,QTSZ09,QT
387480,QTSZ09,QT
387488,QTSZ09,QT
387483,QTSZ09,QT
398950,QTSZ09,QT
398882,QTSZ09,QT
387493,QTSZ09,QT
387790,QTSZ09,QT
387789,QTSZ09,QT
387791,QTSZ09,QT
398857,QTSZ09,QT
398855,QTSZ09,QT
398860,QTSZ09,QT
398861,QTSZ09,QT
398862,QTSZ09,QT
398864,QTSZ09,QT
398874,QTSZ09,QT
387497,QTSZ09,QT
